Municipality,Municipality Latitude,Municipality Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Rafina-Pikermi,38.016666666666666,24.0,Avra Hotel,38.020415464058374,24.009301577531872,Hotel
Rafina-Pikermi,38.016666666666666,24.0,Everest,38.019548947619015,24.007633477449417,Snack Place
Rafina-Pikermi,38.016666666666666,24.0,Ντάλλας,38.02194239972795,24.008337580999164,Ouzeri
Rafina-Pikermi,38.016666666666666,24.0,Lidl,38.01816597,24.01001764,Supermarket
Rafina-Pikermi,38.016666666666666,24.0,Η Γαλήνη,38.0228287508261,24.00973230600357,Greek Restaurant
Rafina-Pikermi,38.016666666666666,24.0,Λόφος Οχυρό,38.0118239640493,24.0075941996051,Forest
Rafina-Pikermi,38.016666666666666,24.0,Paco’s Project,38.019591,23.990119,Café
Rafina-Pikermi,38.016666666666666,24.0,Πανόραμα Ραφήνας,38.01035324143892,24.008294023522453,Scenic Lookout
Rafina-Pikermi,38.016666666666666,24.0,Hunky Dory,38.02258,24.00891,Restaurant
Rafina-Pikermi,38.016666666666666,24.0,fertiplant Γεωπονικό Κέντρο Ραφήνας,38.019731,23.988869,Garden
Rafina-Pikermi,38.016666666666666,24.0,Κέντρο Κήπου Ραφήνας,38.019669,23.988807,Garden
Rafina-Pikermi,38.016666666666666,24.0,Sea Jet,38.02235558634883,24.00988241671443,Boat or Ferry
Rafina-Pikermi,38.016666666666666,24.0,Γρηγόρης,38.02014407958351,23.987412110359212,Snack Place
Rafina-Pikermi,38.016666666666666,24.0,F/B Πανόραμα (Panorama),38.02296262855737,24.010800023504235,Boat or Ferry
Rafina-Pikermi,38.016666666666666,24.0,Terajet,38.023174,24.01092,Boat or Ferry
Rafina-Pikermi,38.016666666666666,24.0,SuperRunner,38.022948,24.011126,Boat or Ferry
"Saronikos, Attica",37.833333333333336,23.91666666666667,Το Μερακλίδικο,37.84185791015625,23.923776626586914,Taverna
"Saronikos, Attica",37.833333333333336,23.91666666666667,Ταβέρνα Παράδεισος,37.835871050830434,23.919690879167486,Taverna
"Saronikos, Attica",37.833333333333336,23.91666666666667,Αλωνια Ταβερνα,37.83620257310854,23.920142044228836,Taverna
"Saronikos, Attica",37.833333333333336,23.91666666666667,Nanou Donuts House,37.83823229729925,23.922823712526935,Donut Shop
"Saronikos, Attica",37.833333333333336,23.91666666666667,Ms Creations,37.840832,23.924245,Shopping Mall
Spata-Artemida,37.96666666666667,23.91666666666667,φούρνος πανούσης,37.967065074625616,23.917008916413586,Bakery
Spata-Artemida,37.96666666666667,23.91666666666667,Σπeatακι,37.962027328633134,23.914288730194407,Burger Joint
Spata-Artemida,37.96666666666667,23.91666666666667,Sofianos,37.96130138412703,23.916730013581457,Café
Spata-Artemida,37.96666666666667,23.91666666666667,Spoon,37.961010086230495,23.915990192714464,Café
Spata-Artemida,37.96666666666667,23.91666666666667,Motta Coffee,37.97671379007254,23.914088547961597,Coffee Shop
Spata-Artemida,37.96666666666667,23.91666666666667,Spata Municipal Stadium (Δημοτικό Στάδιο Σπάτων Δημήτρης Δημητρίου),37.96735039743899,23.905705187106403,Soccer Stadium
Spata-Artemida,37.96666666666667,23.91666666666667,Well Fit Gym,37.95996103085579,23.92515532453831,Gym / Fitness Center
Spata-Artemida,37.96666666666667,23.91666666666667,Mikel Coffee Company,37.967977,23.906174,Coffee Shop
Spata-Artemida,37.96666666666667,23.91666666666667,Πλατεια Σπατων,37.96138071613755,23.916590942171773,Park
Spata-Artemida,37.96666666666667,23.91666666666667,My Market,37.967962,23.906309,Supermarket
Spata-Artemida,37.96666666666667,23.91666666666667,Lidl,37.967742,23.907914,Supermarket
Spata-Artemida,37.96666666666667,23.91666666666667,Το στέκι του Ανδρέα,37.967295161335045,23.91218448646382,Taverna
Spata-Artemida,37.96666666666667,23.91666666666667,Φαιnancialtimes,37.96137821826322,23.91664809020815,Fast Food Restaurant
Spata-Artemida,37.96666666666667,23.91666666666667,ΑΒ Σπάτα,37.96064776158186,23.92659876629348,Supermarket
Spata-Artemida,37.96666666666667,23.91666666666667,Μισο Πυθαρι,37.96536270936439,23.906234733479398,Middle Eastern Restaurant
Spata-Artemida,37.96666666666667,23.91666666666667,"Πλατεία Χριστούπολης, Σπάτα",37.976759012030364,23.915034189405514,Plaza
Vari-Voula-Vouliagmeni,37.85,23.75,Greek padel academy,37.85032309096474,23.750816185199735,Athletics & Sports
Vari-Voula-Vouliagmeni,37.85,23.75,Casablanca Bay Beach,37.848664280114235,23.751856925236414,Beach
Vari-Voula-Vouliagmeni,37.85,23.75,Blazer Suites Hotel,37.85297078421035,23.752588801716065,Hotel
Vari-Voula-Vouliagmeni,37.85,23.75,Star Sport Club,37.85126187084747,23.7510573868799,Soccer Field
Vari-Voula-Vouliagmeni,37.85,23.75,Balux Prive,37.855683019828156,23.748876811878873,Event Space
Vari-Voula-Vouliagmeni,37.85,23.75,Casablanca Bay,37.848613236133595,23.751875796729806,Beach Bar
Vari-Voula-Vouliagmeni,37.85,23.75,Balux Cafe : Seaside,37.855565773591174,23.748566166361158,Café
Vari-Voula-Vouliagmeni,37.85,23.75,Balux Cafe: The House Project,37.856873466197435,23.750403295474946,Lounge
Vari-Voula-Vouliagmeni,37.85,23.75,Brasil Suites,37.85685864200168,23.755286323410257,Hotel
Vari-Voula-Vouliagmeni,37.85,23.75,Βιολογική Λαϊκή Αγορά Βούλας,37.844151189534166,23.75838742276729,Farmers Market
Vari-Voula-Vouliagmeni,37.85,23.75,Φαρμακείο-Ζώης Λεκατσάς,37.8538514939292,23.76019358988322,Pharmacy
Vari-Voula-Vouliagmeni,37.85,23.75,Ντερλίκωμα,37.847771140856125,23.75476538647031,Grilled Meat Restaurant
Vari-Voula-Vouliagmeni,37.85,23.75,Πασιφάη,37.857908594677276,23.753530577256274,Cretan Restaurant
Vari-Voula-Vouliagmeni,37.85,23.75,Charlie,37.85964754913904,23.754183815046705,Café
Vari-Voula-Vouliagmeni,37.85,23.75,Balux Beach,37.85687152651507,23.750159580051772,Beach
Vari-Voula-Vouliagmeni,37.85,23.75,Ark,37.859591223981084,23.749769727983328,Seafood Restaurant
Vari-Voula-Vouliagmeni,37.85,23.75,Αστέρας Γλυφάδας,37.855737269756894,23.753423483709245,Beach
Vari-Voula-Vouliagmeni,37.85,23.75,Το Ελληνικό,37.86007466621469,23.7526902109744,Meze Restaurant
Vari-Voula-Vouliagmeni,37.85,23.75,Balux Dreams,37.8585757416361,23.75080352434626,Event Space
Vari-Voula-Vouliagmeni,37.85,23.75,Μπαλουξάκι,37.856863183136035,23.750416221841203,Playground
Vari-Voula-Vouliagmeni,37.85,23.75,Hot Yoga Glyfada,37.85784825911333,23.75458483266131,Yoga Studio
Vari-Voula-Vouliagmeni,37.85,23.75,Amigos,37.85945293928543,23.756117186006797,Mexican Restaurant
Vari-Voula-Vouliagmeni,37.85,23.75,The Blender Gallery,37.86012143359002,23.751915071351117,Art Gallery
Vari-Voula-Vouliagmeni,37.85,23.75,The edge,37.85983916306292,23.75497253814093,Gym / Fitness Center
Vari-Voula-Vouliagmeni,37.85,23.75,Opus,37.858093383065075,23.754728567444605,Bar
Vari-Voula-Vouliagmeni,37.85,23.75,Ramino,37.85986426724564,23.75425303828856,Italian Restaurant
Vari-Voula-Vouliagmeni,37.85,23.75,Σαρδελάκι,37.85771,23.755296,Fish Taverna
Vari-Voula-Vouliagmeni,37.85,23.75,Τσι Τσι,37.857908921307086,23.754690776260944,Grilled Meat Restaurant
Vari-Voula-Vouliagmeni,37.85,23.75,Golden Sun Hotel,37.85454872737568,23.752618962174207,Hotel
Vari-Voula-Vouliagmeni,37.85,23.75,Wynwood,37.85986061973051,23.755250796685633,American Restaurant
Vari-Voula-Vouliagmeni,37.85,23.75,Allegria,37.852164184566234,23.75594993750154,Café
Vari-Voula-Vouliagmeni,37.85,23.75,Zara,37.85999089394431,23.75403518971914,Clothing Store
Vari-Voula-Vouliagmeni,37.85,23.75,Το Μπαρμπουνάκι,37.85829711901453,23.754717378198325,Seafood Restaurant
Vari-Voula-Vouliagmeni,37.85,23.75,Dr. AntiStress,37.859631420160916,23.756115481841015,Massage Studio
Vari-Voula-Vouliagmeni,37.85,23.75,S Beach,37.84954057015076,23.750577948027882,Beach
Vari-Voula-Vouliagmeni,37.85,23.75,Dulcis In Fundo,37.85399512142704,23.759374148658164,Italian Restaurant
Vari-Voula-Vouliagmeni,37.85,23.75,Zio Peppe,37.847627253861795,23.754608691088134,Pizza Place
Vari-Voula-Vouliagmeni,37.85,23.75,El Catrin,37.85981571097119,23.755023909326855,Taco Place
Vari-Voula-Vouliagmeni,37.85,23.75,Αφοί Στεργίου,37.84783347173609,23.758707370891226,Bakery
Vari-Voula-Vouliagmeni,37.85,23.75,Μπαλάσκας,37.85390475043473,23.75973520330929,Grocery Store
Vari-Voula-Vouliagmeni,37.85,23.75,Miller Food House,37.86077830177006,23.750536371636606,Bakery
Vari-Voula-Vouliagmeni,37.85,23.75,Αρτοποιείο Μαριγώνης,37.847624784158356,23.75542311119735,Bakery
Vari-Voula-Vouliagmeni,37.85,23.75,Φούρνος Κουτσικος,37.85376243122278,23.760018312785373,Bakery
Vari-Voula-Vouliagmeni,37.85,23.75,Μπουκοβο,37.85906,23.75617,Meze Restaurant
Vari-Voula-Vouliagmeni,37.85,23.75,Nymfon Square (Πλατεία Νυμφών),37.85966120971684,23.75565063338654,Plaza
Vari-Voula-Vouliagmeni,37.85,23.75,La Banane,37.84862678402231,23.75190226094594,Café
Vari-Voula-Vouliagmeni,37.85,23.75,Γρηγορης,37.847702,23.755384,Snack Place
Vari-Voula-Vouliagmeni,37.85,23.75,Beachobaro,37.8484962949022,23.751932540850426,Beach Bar
Vari-Voula-Vouliagmeni,37.85,23.75,Hotel Blue Sky,37.85657682927224,23.75891037453527,Hotel
Vari-Voula-Vouliagmeni,37.85,23.75,Dames,37.85756425724549,23.75462001640757,Bar
Vari-Voula-Vouliagmeni,37.85,23.75,ΣουβλαKing,37.84786466038905,23.75505252722876,Souvlaki Shop
Vari-Voula-Vouliagmeni,37.85,23.75,Voula's Big Free Dog Park,37.85696590359349,23.75762042590221,Dog Run
Vari-Voula-Vouliagmeni,37.85,23.75,The BEACHOUSE by Dream City,37.85017636172427,23.750270747268992,Nightclub
Vari-Voula-Vouliagmeni,37.85,23.75,Theros Wave Bar,37.848676239467245,23.75186395162324,Beach Bar
Vari-Voula-Vouliagmeni,37.85,23.75,Notos,37.84321031160796,23.75659522885082,Café
Vari-Voula-Vouliagmeni,37.85,23.75,Α' Πλαζ Βούλας,37.85028235870505,23.751112528849088,Beach
Vari-Voula-Vouliagmeni,37.85,23.75,Thalassea,37.84966970895248,23.75045595705094,Beach
Vari-Voula-Vouliagmeni,37.85,23.75,South Coast,37.849400244257346,23.750910233549455,Beach
Vari-Voula-Vouliagmeni,37.85,23.75,Baloons Voula,37.84675205302114,23.754911805219564,Playground
Vari-Voula-Vouliagmeni,37.85,23.75,Πάρκο Ηρώων Βούλας,37.84777972255255,23.758815468500742,Park
Vari-Voula-Vouliagmeni,37.85,23.75,Everest,37.84764014000575,23.75446882697226,Snack Place
Vari-Voula-Vouliagmeni,37.85,23.75,Πίτα time,37.847812685704056,23.75405508382059,Souvlaki Shop
Vari-Voula-Vouliagmeni,37.85,23.75,Sea View Hotel,37.856766389603294,23.75297006430008,Hotel
Vari-Voula-Vouliagmeni,37.85,23.75,ANTart,37.85763986462353,23.754588240278643,Rock Club
Vari-Voula-Vouliagmeni,37.85,23.75,Ρακάδικον,37.849736,23.7511,Meze Restaurant
Vari-Voula-Vouliagmeni,37.85,23.75,onAqua Sea Park @SouthCoast,37.849239153483246,23.7509822845459,Water Park
Vari-Voula-Vouliagmeni,37.85,23.75,Κόκκινος Βράχος,37.847737766058785,23.753785424845532,Beach
Vari-Voula-Vouliagmeni,37.85,23.75,Στάση Νοσοκομείο,37.847669,23.754466,Bus Stop
Vari-Voula-Vouliagmeni,37.85,23.75,Σταση Πλατεια Βουλας,37.84736580225712,23.754209600575532,Bus Stop
Vari-Voula-Vouliagmeni,37.85,23.75,Imagine DVD Club,37.84768781847572,23.754534018414766,Video Store
Vari-Voula-Vouliagmeni,37.85,23.75,Cafe Veneti,37.84767390871221,23.754587547631363,Bakery
Vari-Voula-Vouliagmeni,37.85,23.75,Synergeio (Ellhnadiko),37.85543748295676,23.749047429084413,Nightclub
Vari-Voula-Vouliagmeni,37.85,23.75,Star Football Club,37.85550953069767,23.74926432127399,Soccer Field
Vari-Voula-Vouliagmeni,37.85,23.75,Meat Square,37.855667,23.74882,Steakhouse
Vari-Voula-Vouliagmeni,37.85,23.75,Gallery Creperie,37.85592055225156,23.750992043124487,Creperie
Vari-Voula-Vouliagmeni,37.85,23.75,Ntenis Tennis Club,37.85534055221038,23.754959170552883,Other Great Outdoors
Vari-Voula-Vouliagmeni,37.85,23.75,Balux Beach Volley,37.85664367675781,23.75004005432129,Volleyball Court
Vari-Voula-Vouliagmeni,37.85,23.75,Περίπτερο 2 (Δεξιά Εισόδου Ασκληπιείου),37.84783830054078,23.758695383315708,Newsstand
Vari-Voula-Vouliagmeni,37.85,23.75,Παπαϊωάννου,37.85778739770342,23.75068755396418,Seafood Restaurant
Vari-Voula-Vouliagmeni,37.85,23.75,Voula Tennis,37.84474258688998,23.75968040392264,Tennis Court
Vari-Voula-Vouliagmeni,37.85,23.75,Skate Park,37.84390316973508,23.759549537102306,Skate Park
Vari-Voula-Vouliagmeni,37.85,23.75,Cage Basketball Court,37.843172370329924,23.75924031387462,Basketball Court
Vari-Voula-Vouliagmeni,37.85,23.75,Παραλία Notos,37.84186279936596,23.758067840875817,Nudist Beach
Vari-Voula-Vouliagmeni,37.85,23.75,Πρωτεας Βουλας,37.845529965479805,23.762335753790605,Basketball Court
Vari-Voula-Vouliagmeni,37.85,23.75,forty,37.84840260720771,23.763489085595978,Lounge
Vrilissia,38.03333333333333,23.83333333333333,Λαική Αγορά Βριλησσίων,38.03323027242909,23.83170594889769,Farmers Market
Vrilissia,38.03333333333333,23.83333333333333,Mikis Theodorakis Park (Πάρκο Μίκης Θεοδωράκης),38.03739399001718,23.836169242858887,Park
Vrilissia,38.03333333333333,23.83333333333333,Kinjo Japanese Restobar,38.03566,23.82766,Japanese Restaurant
Vrilissia,38.03333333333333,23.83333333333333,ο φουρνος των βριλησσιων,38.029378,23.83063,Bakery
Vrilissia,38.03333333333333,23.83333333333333,Cibo,38.03593448484926,23.827617556757,Bar
Vrilissia,38.03333333333333,23.83333333333333,Morris Brown,38.03621390657595,23.827131179547134,Ice Cream Shop
Vrilissia,38.03333333333333,23.83333333333333,Φούρνος Βριλησσίων,38.035275649181074,23.83777013376263,Bakery
Vrilissia,38.03333333333333,23.83333333333333,The Old Pharmacy,38.03653140756858,23.826919620402325,Bar
Vrilissia,38.03333333333333,23.83333333333333,Bakoyianni playground,38.037793988831226,23.834587068436154,Playground
Vrilissia,38.03333333333333,23.83333333333333,Panda στο νερό,38.037202627829465,23.82790058972784,Pool
Vrilissia,38.03333333333333,23.83333333333333,New Yorkers,38.03327233929549,23.825511084744143,Gym
Vrilissia,38.03333333333333,23.83333333333333,Το Χειροποίητο Σουβλάκι της Ανάληψης,38.035571775903925,23.82679138203514,Souvlaki Shop
Vrilissia,38.03333333333333,23.83333333333333,Τυροκομείο Κωσταρέλου,38.037588872318956,23.827265474006524,Cheese Shop
Vrilissia,38.03333333333333,23.83333333333333,Fresh,38.03679773276364,23.82627379819394,Dessert Shop
Vrilissia,38.03333333333333,23.83333333333333,BarBara Que,38.03569810366976,23.826833302012407,Burger Joint
Vrilissia,38.03333333333333,23.83333333333333,NYCbox.gr,38.03330815270454,23.825510241439005,Gym
Vrilissia,38.03333333333333,23.83333333333333,Chatzichronoglou Fight Academy CFA,38.030448632309714,23.83778050919911,Boxing Gym
Vrilissia,38.03333333333333,23.83333333333333,Coffee Lab,38.037238360576914,23.827021810809775,Coffee Shop
Vrilissia,38.03333333333333,23.83333333333333,Coffee Berry,38.035999,23.825242,Coffee Shop
Vrilissia,38.03333333333333,23.83333333333333,Mammoth Slow Food,38.03772931875132,23.82665871056595,Restaurant
Vrilissia,38.03333333333333,23.83333333333333,Ο Παραγωγός,38.034513613021495,23.826777518084057,Fruit & Vegetable Store
Vrilissia,38.03333333333333,23.83333333333333,Vrilissia Square (Πλατεία Αναλήψεως Βριλησσίων),38.03647412135895,23.827273085877884,Plaza
Vrilissia,38.03333333333333,23.83333333333333,Το Μαγαζάκι Της Γωνίας,38.0374205680964,23.841195266517143,Convenience Store
Vrilissia,38.03333333333333,23.83333333333333,My Massage,38.03571939526713,23.82551796578911,Massage Studio
Vrilissia,38.03333333333333,23.83333333333333,Αττικό Πάρκο Βριλησσίων-Χαλανδρίου,38.02879138830161,23.825477852542857,Park
Vrilissia,38.03333333333333,23.83333333333333,Πλατεία Ελευθερίας,38.03758996427438,23.826851193780552,Plaza
Vrilissia,38.03333333333333,23.83333333333333,Σεβάχ,38.03934039047844,23.829063672860023,Café
Vrilissia,38.03333333333333,23.83333333333333,Max Perry,38.03901507368108,23.829091667085656,Chocolate Shop
Vrilissia,38.03333333333333,23.83333333333333,Παρκάκι Κύπρου & Μακεδονίας,38.0329647279957,23.835059744989238,Park
Vrilissia,38.03333333333333,23.83333333333333,Πάρκο,38.03047219550008,23.829231794517913,Park
Vrilissia,38.03333333333333,23.83333333333333,Σκλαβενίτης,38.02573993003132,23.833689894162433,Supermarket
Vrilissia,38.03333333333333,23.83333333333333,33 Τετραγωνικά Μέτρα,38.03617669910042,23.82716045005434,Cocktail Bar
Vrilissia,38.03333333333333,23.83333333333333,Τσαβάκος,38.02843630932866,23.836179971694946,Dessert Shop
Vrilissia,38.03333333333333,23.83333333333333,Πιπεράκι,38.03614690002573,23.827115037113636,Meze Restaurant
Vrilissia,38.03333333333333,23.83333333333333,Makedonia's Square (Πλατεία Μακεδονίας),38.03210402046405,23.835310935974118,Plaza
Vrilissia,38.03333333333333,23.83333333333333,Ballet School Margo Perdiki-Demi Arxontaki,38.03733426206178,23.826567098631678,Dance Studio
Vrilissia,38.03333333333333,23.83333333333333,Πλατεία Αντωνίου Τρίτση,38.03463017456375,23.840426317835686,Plaza
Vrilissia,38.03333333333333,23.83333333333333,Στάμου,38.03268248145186,23.820615390365344,Ice Cream Shop
Vrilissia,38.03333333333333,23.83333333333333,Despina Pattiserie,38.041355647821085,23.83230942148955,Dessert Shop
Vrilissia,38.03333333333333,23.83333333333333,Slim Bites,38.04181170923361,23.832905480537256,Dessert Shop
Vrilissia,38.03333333333333,23.83333333333333,Domino's Pizza,38.03552727713328,23.82474956075573,Pizza Place
Vrilissia,38.03333333333333,23.83333333333333,ΑΒ Βριλήσσια,38.03978328237351,23.828851922133428,Supermarket
Vrilissia,38.03333333333333,23.83333333333333,Κυβέλη,38.03644281010943,23.8258770271716,Dessert Shop
Vrilissia,38.03333333333333,23.83333333333333,Δημοτικό Κολυμβητήριο Χαλανδρίου,38.03405701663609,23.82304059175108,Pool
Vrilissia,38.03333333333333,23.83333333333333,Hole,38.03272087465805,23.820822879042368,Bagel Shop
Vrilissia,38.03333333333333,23.83333333333333,Hobbs,38.04278872255127,23.83456079834051,Café
Vrilissia,38.03333333333333,23.83333333333333,Sportcafe SA,38.039815632671264,23.830143267411284,Sporting Goods Shop
Vrilissia,38.03333333333333,23.83333333333333,Durée du Goût,38.026947444702074,23.843182992258193,Dessert Shop
Vrilissia,38.03333333333333,23.83333333333333,Δημοτικό Στάδιο Χαλανδρίου «Νικόλαος Πέρκιζας»,38.03326956599884,23.82429845633645,Stadium
Vrilissia,38.03333333333333,23.83333333333333,Pet City,38.03585642480216,23.825225602521787,Pet Store
Vrilissia,38.03333333333333,23.83333333333333,Novo Pharmacy,38.02461892458301,23.83843576284782,Pharmacy
Vrilissia,38.03333333333333,23.83333333333333,Από Κήπο,38.03735,23.82712,Fruit & Vegetable Store
Vrilissia,38.03333333333333,23.83333333333333,Η Έλη του Κλου,38.04280784447084,23.834474407675078,Other Nightlife
Vrilissia,38.03333333333333,23.83333333333333,My Market,38.0328307801338,23.821760416030884,Supermarket
Vrilissia,38.03333333333333,23.83333333333333,Τσίφτης,38.03559,23.826801,BBQ Joint
Vrilissia,38.03333333333333,23.83333333333333,Tips & Toes,38.03853684781904,23.828598542639224,Spa
Vrilissia,38.03333333333333,23.83333333333333,Άχνη & Κανέλα,38.02863308382669,23.844153866062832,Sandwich Place
Vrilissia,38.03333333333333,23.83333333333333,Physical Fitness Club,38.0388534854589,23.8261851638818,Gym / Fitness Center
Vrilissia,38.03333333333333,23.83333333333333,Ntemi Arxontaki- Margo Perdiki Dance School,38.03175468162709,23.845889177950976,Dance Studio
Vrilissia,38.03333333333333,23.83333333333333,McDonald's,38.04037968135913,23.83110931396823,Fast Food Restaurant
Vrilissia,38.03333333333333,23.83333333333333,Ρίζες,38.04324884459285,23.83512788365352,Tsipouro Restaurant
Vrilissia,38.03333333333333,23.83333333333333,Το Στέκι του Αντρέα,38.027259253888325,23.824701880410466,Greek Restaurant
Vrilissia,38.03333333333333,23.83333333333333,Απολλώνιον,38.026410393618804,23.842758691006917,Bakery
Vrilissia,38.03333333333333,23.83333333333333,Coffee Island,38.027842783710625,23.843729900145075,Coffee Shop
Vrilissia,38.03333333333333,23.83333333333333,Πάρκο Κυκλοφοριακής Αγωγής,38.034850153552384,23.842330769036312,Playground
Vrilissia,38.03333333333333,23.83333333333333,Simply Burgers,38.04018276990826,23.83061459184189,Burger Joint
Vrilissia,38.03333333333333,23.83333333333333,Reshape Personal Trainers,38.03237113396831,23.8203534484351,Gym
Vrilissia,38.03333333333333,23.83333333333333,The Lock - Escape Games,38.02316424103996,23.83168986197369,General Entertainment
Vrilissia,38.03333333333333,23.83333333333333,Ενότρια Κάβα,38.035488785809115,23.824702052643296,Liquor Store
Vrilissia,38.03333333333333,23.83333333333333,Starbucks,38.0432069543638,23.835151264709832,Coffee Shop
Vrilissia,38.03333333333333,23.83333333333333,ΑΒ Δουκίσσης Πλακεντίας,38.02642554857881,23.83182763354431,Supermarket
Vrilissia,38.03333333333333,23.83333333333333,Pantony Coffee and Bakery,38.04225850755042,23.83349245577098,Café
Vrilissia,38.03333333333333,23.83333333333333,Νικόπολις,38.027860965565665,23.843955431507013,Ouzeri
Vrilissia,38.03333333333333,23.83333333333333,Pilabox,38.031759602917745,23.846156220206236,Gym / Fitness Center
Vrilissia,38.03333333333333,23.83333333333333,Πέτρα Πυρά,38.043107646116724,23.835185074710306,Souvlaki Shop
Vrilissia,38.03333333333333,23.83333333333333,Athinna Swimming Center,38.0252042180887,23.841473415700875,Gym Pool
Vrilissia,38.03333333333333,23.83333333333333,Cosmic,38.030328788967765,23.826022199062226,Café
Vrilissia,38.03333333333333,23.83333333333333,Βάρσος,38.04112455356323,23.831979007356093,Dessert Shop
Vrilissia,38.03333333333333,23.83333333333333,Coffee Island,38.041726922534835,23.83284141974529,Coffee Shop
Vrilissia,38.03333333333333,23.83333333333333,Δημοτικό Γήπεδο Βριλησσίων,38.03981488263653,23.84291284464211,Soccer Stadium
Vrilissia,38.03333333333333,23.83333333333333,Beer Factory,38.02461155705263,23.837898009862915,Beer Store
Vrilissia,38.03333333333333,23.83333333333333,Pilabar Healthy Bistro,38.03168223117972,23.846181778692085,Bistro
Vrilissia,38.03333333333333,23.83333333333333,Τσατσαράκι,38.030516322916526,23.82592859517013,Greek Restaurant
Vrilissia,38.03333333333333,23.83333333333333,King 8,38.043122080864755,23.834988206319668,Pool Hall
Vrilissia,38.03333333333333,23.83333333333333,Paprika (Πάπρικα),38.03390977507239,23.82275047314047,Food
Vrilissia,38.03333333333333,23.83333333333333,Ο Σουβλάκιας,38.04178629464689,23.832909276784406,Souvlaki Shop
Vrilissia,38.03333333333333,23.83333333333333,Press Gallery,38.02420723080755,23.83389041245422,Convenience Store
Vrilissia,38.03333333333333,23.83333333333333,Cafe Parko,38.04349809685302,23.831943680314776,Café
Vrilissia,38.03333333333333,23.83333333333333,Παρκάκι,38.02286082134295,23.830724099215935,Playground
Vrilissia,38.03333333333333,23.83333333333333,Κλειστό Γυμναστήριο Βριλησσίων,38.03800924045803,23.84459763391326,Stadium
Vrilissia,38.03333333333333,23.83333333333333,Kotsovolos (Κωτσόβολος),38.04169239435953,23.832683091637126,Electronics Store
Vrilissia,38.03333333333333,23.83333333333333,Γρηγόρης,38.029350950172066,23.84436562432618,Snack Place
Vrilissia,38.03333333333333,23.83333333333333,Gusto Divino,38.043111547353526,23.83492365719651,Italian Restaurant
Vrilissia,38.03333333333333,23.83333333333333,Σούπερ Μάρκετ Γαλαξίας,38.03485101484784,23.84232130903427,Supermarket
Vrilissia,38.03333333333333,23.83333333333333,Ζουζουνοπαρέα,38.04159216664318,23.832961214000832,Playground
Vrilissia,38.03333333333333,23.83333333333333,Fermento,38.04246235039693,23.83384836422493,Bakery
Vrilissia,38.03333333333333,23.83333333333333,Στάση 4η Βριλησσίων,38.03142,23.831061,Bus Stop
Vrilissia,38.03333333333333,23.83333333333333,Η Γωνία Των Λουλουδιών & Των Φυτών,38.03062826388155,23.832461216621866,Flower Shop
Vrilissia,38.03333333333333,23.83333333333333,mini market (οπωρολαχανικά),38.036671,23.835466,Grocery Store
Vrilissia,38.03333333333333,23.83333333333333,Delight Cafe,38.02835731310981,23.843856352037488,Café
Vyronas,37.961666666666666,23.75333333333333,Τζίμης,37.96192053687886,23.75302690744039,Taverna
Vyronas,37.961666666666666,23.75333333333333,Το Καλαμάκι,37.96318474104306,23.750909949363017,Souvlaki Shop
Vyronas,37.961666666666666,23.75333333333333,La Ronda,37.95929312565155,23.754893432532576,Bar
Vyronas,37.961666666666666,23.75333333333333,Axion Place,37.960469810413024,23.748447828084135,Gym
Vyronas,37.961666666666666,23.75333333333333,Skopeftirio Grove (Άλσος Σκοπευτηρίου),37.96571005201568,23.756357714633364,Park
Vyronas,37.961666666666666,23.75333333333333,Μικιό Το,37.95850766416244,23.75569224357605,Greek Restaurant
Vyronas,37.961666666666666,23.75333333333333,Coffee Island,37.96740478894883,23.754255491515202,Coffee Shop
Vyronas,37.961666666666666,23.75333333333333,Κλειστό Γυμναστήριο Αμύντας,37.96043160885266,23.74849510201654,Basketball Court
Vyronas,37.961666666666666,23.75333333333333,The Rabbit Punch,37.96579740928571,23.746331902623893,Cocktail Bar
Vyronas,37.961666666666666,23.75333333333333,Lido,37.965738,23.750219,Dessert Shop
Vyronas,37.961666666666666,23.75333333333333,Monsieur Cannibale,37.96598797319803,23.746630900193846,Bistro
Vyronas,37.961666666666666,23.75333333333333,Μουσείο Πειραμάτων,37.96820475741253,23.755179467053924,Science Museum
Vyronas,37.961666666666666,23.75333333333333,Acapus,37.965028346195886,23.751494668876468,Café
Vyronas,37.961666666666666,23.75333333333333,Πέτρινος Φούρνος,37.960537025184124,23.74839247352954,Bakery
Vyronas,37.961666666666666,23.75333333333333,Μαγυράκος,37.95510157816666,23.7527605728172,Greek Restaurant
Vyronas,37.961666666666666,23.75333333333333,Max Perry,37.96849158928843,23.753396112574325,Dessert Shop
Vyronas,37.961666666666666,23.75333333333333,Nonna Edda,37.96849692060407,23.7576964896741,Pizza Place
Vyronas,37.961666666666666,23.75333333333333,Berlin by 5 Drunk Men,37.968279393681456,23.75085521684884,Beer Bar
Vyronas,37.961666666666666,23.75333333333333,Superfly Cafe,37.965156642289784,23.743825250034742,Café
Vyronas,37.961666666666666,23.75333333333333,Παροτ Bar,37.968321341896946,23.750808589574127,Bar
Vyronas,37.961666666666666,23.75333333333333,Κουνούπι,37.968384451500555,23.750762299188942,Bar
Vyronas,37.961666666666666,23.75333333333333,ofarmakopoiosmou.gr,37.96280048765089,23.74578454353608,Pharmacy
